SimulationTime(sec),Name,UUID,ForceIdentifier,EntitySymbol,PositionLat(deg),PositionLon(deg),PositionAlt(m),Orientation(deg),Speed(km/h),DamageState,Power,PowerDistribution,DetectedEntityID,DetectedEntityDistance(m),Echelon,MOS
660.000,R-1-1-Unit1,22218831-e242-44ce-886d-cabb9440773a,2,SHG-UCI----D---,38.05611,127.17973,227.55762,155.67,0.6,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
690.000,R-1-1-Unit1,22218831-e242-44ce-886d-cabb9440773a,2,SHG-UCI----D---,38.05596,127.17973,238.05621,155.67,0.6,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
720.000,R-1-1-Unit1,22218831-e242-44ce-886d-cabb9440773a,2,SHG-UCI----D---,38.05581,127.17973,248.63022,155.67,0.6,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
750.000,R-1-1-Unit1,22218831-e242-44ce-886d-cabb9440773a,2,SHG-UCI----D---,38.05566,127.17972,259.32535,155.67,0.6,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
780.000,R-1-1-Unit1,22218831-e242-44ce-886d-cabb9440773a,2,SHG-UCI----D---,38.05551,127.17972,269.48712,155.67,0.6,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
810.000,R-1-1-Unit1,22218831-e242-44ce-886d-cabb9440773a,2,SHG-UCI----D---,38.05536,127.17972,278.33331,155.67,0.6,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
840.000,R-1-1-Unit1,22218831-e242-44ce-886d-cabb9440773a,2,SHG-UCI----D---,38.05521,127.17971,287.92609,155.67,0.6,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
870.000,R-1-1-Unit1,22218831-e242-44ce-886d-cabb9440773a,2,SHG-UCI----D---,38.05506,127.17971,297.24164,155.67,0.6,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
900.000,R-1-1-Unit1,22218831-e242-44ce-886d-cabb9440773a,2,SHG-UCI----D---,38.05491,127.17970,306.18604,155.67,0.6,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
930.000,R-1-1-Unit1,22218831-e242-44ce-886d-cabb9440773a,2,SHG-UCI----D---,38.05476,127.17970,314.52786,155.67,0.6,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
960.000,R-1-1-Unit1,22218831-e242-44ce-886d-cabb9440773a,2,SHG-UCI----D---,38.05461,127.17970,321.73663,155.67,0.6,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
990.000,R-1-1-Unit1,22218831-e242-44ce-886d-cabb9440773a,2,SHG-UCI----D---,38.05446,127.17969,329.28894,155.67,0.6,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
1020.000,R-1-1-Unit1,22218831-e242-44ce-886d-cabb9440773a,2,SHG-UCI----D---,38.05431,127.17969,335.97198,155.67,0.6,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
1050.000,R-1-1-Unit1,22218831-e242-44ce-886d-cabb9440773a,2,SHG-UCI----D---,38.05416,127.17968,343.29346,155.67,0.6,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
1080.000,R-1-1-Unit1,22218831-e242-44ce-886d-cabb9440773a,2,SHG-UCI----D---,38.05401,127.17968,348.45959,155.67,0.6,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
1110.000,R-1-1-Unit1,22218831-e242-44ce-886d-cabb9440773a,2,SHG-UCI----D---,38.05386,127.17968,352.57123,155.67,0.6,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
1140.000,R-1-1-Unit1,22218831-e242-44ce-886d-cabb9440773a,2,SHG-UCI----D---,38.05371,127.17967,354.95844,155.67,0.6,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
1170.000,R-1-1-Unit1,22218831-e242-44ce-886d-cabb9440773a,2,SHG-UCI----D---,38.05356,127.17967,354.74863,155.67,0.6,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
1200.000,R-1-1-Unit1,22218831-e242-44ce-886d-cabb9440773a,2,SHG-UCI----D---,38.05341,127.17966,350.74213,155.67,0.6,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
1230.000,R-1-1-Unit1,22218831-e242-44ce-886d-cabb9440773a,2,SHG-UCI----D---,38.05326,127.17966,345.51376,155.67,0.6,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
1260.000,R-1-1-Unit1,22218831-e242-44ce-886d-cabb9440773a,2,SHG-UCI----D---,38.05311,127.17966,343.22870,155.67,0.6,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
1290.000,R-1-1-Unit1,22218831-e242-44ce-886d-cabb9440773a,2,SHG-UCI----D---,38.05296,127.17965,341.22409,155.67,0.6,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
1320.000,R-1-1-Unit1,22218831-e242-44ce-886d-cabb9440773a,2,SHG-UCI----D---,38.05281,127.17965,338.16766,155.67,0.6,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
1350.000,R-1-1-Unit1,22218831-e242-44ce-886d-cabb9440773a,2,SHG-UCI----D---,38.05266,127.17964,334.14334,155.67,0.6,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
1380.000,R-1-1-Unit1,22218831-e242-44ce-886d-cabb9440773a,2,SHG-UCI----D---,38.05251,127.17964,329.82635,155.67,0.6,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
1410.000,R-1-1-Unit1,22218831-e242-44ce-886d-cabb9440773a,2,SHG-UCI----D---,38.05236,127.17964,325.43982,155.67,0.6,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
1440.000,R-1-1-Unit1,22218831-e242-44ce-886d-cabb9440773a,2,SHG-UCI----D---,38.05221,127.17963,321.04742,155.67,0.6,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
1470.000,R-1-1-Unit1,22218831-e242-44ce-886d-cabb9440773a,2,SHG-UCI----D---,38.05206,127.17963,316.20892,155.67,0.6,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
1500.000,R-1-1-Unit1,22218831-e242-44ce-886d-cabb9440773a,2,SHG-UCI----D---,38.05192,127.17962,312.93277,155.67,0.6,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
1530.000,R-1-1-Unit1,22218831-e242-44ce-886d-cabb9440773a,2,SHG-UCI----D---,38.05177,127.17962,316.21838,155.67,0.6,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
1560.000,R-1-1-Unit1,22218831-e242-44ce-886d-cabb9440773a,2,SHG-UCI----D---,38.05162,127.17962,322.25409,155.67,0.6,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
1590.000,R-1-1-Unit1,22218831-e242-44ce-886d-cabb9440773a,2,SHG-UCI----D---,38.05147,127.17961,329.03714,155.67,0.6,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
1620.000,R-1-1-Unit1,22218831-e242-44ce-886d-cabb9440773a,2,SHG-UCI----D---,38.05132,127.17961,333.03195,155.67,0.6,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
1650.000,R-1-1-Unit1,22218831-e242-44ce-886d-cabb9440773a,2,SHG-UCI----D---,38.05117,127.17961,330.56464,155.67,0.6,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
1680.000,R-1-1-Unit1,22218831-e242-44ce-886d-cabb9440773a,2,SHG-UCI----D---,38.05102,127.17960,323.97424,155.67,0.6,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
1710.000,R-1-1-Unit1,22218831-e242-44ce-886d-cabb9440773a,2,SHG-UCI----D---,38.05087,127.17960,316.22803,155.67,0.6,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
1740.000,R-1-1-Unit1,22218831-e242-44ce-886d-cabb9440773a,2,SHG-UCI----D---,38.05072,127.17959,310.32162,155.67,0.6,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
1770.000,R-1-1-Unit1,22218831-e242-44ce-886d-cabb9440773a,2,SHG-UCI----D---,38.05057,127.17959,306.56958,155.67,0.6,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
1800.000,R-1-1-Unit1,22218831-e242-44ce-886d-cabb9440773a,2,SHG-UCI----D---,38.05042,127.17959,302.86664,155.68,0.6,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
1830.000,R-1-1-Unit1,22218831-e242-44ce-886d-cabb9440773a,2,SHG-UCI----D---,38.05027,127.17958,300.92899,155.68,0.6,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
1860.000,R-1-1-Unit1,22218831-e242-44ce-886d-cabb9440773a,2,SHG-UCI----D---,38.05012,127.17958,303.16919,155.68,0.6,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
1890.000,R-1-1-Unit1,22218831-e242-44ce-886d-cabb9440773a,2,SHG-UCI----D---,38.04997,127.17957,308.36642,155.68,0.6,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
1920.000,R-1-1-Unit1,22218831-e242-44ce-886d-cabb9440773a,2,SHG-UCI----D---,38.04982,127.17957,312.91064,155.68,0.6,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
1950.000,R-1-1-Unit1,22218831-e242-44ce-886d-cabb9440773a,2,SHG-UCI----D---,38.04967,127.17957,318.06946,155.68,0.6,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
1980.000,R-1-1-Unit1,22218831-e242-44ce-886d-cabb9440773a,2,SHG-UCI----D---,38.04952,127.17956,323.65735,155.68,0.6,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
2010.000,R-1-1-Unit1,22218831-e242-44ce-886d-cabb9440773a,2,SHG-UCI----D---,38.04937,127.17956,330.75287,155.68,0.6,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
2040.000,R-1-1-Unit1,22218831-e242-44ce-886d-cabb9440773a,2,SHG-UCI----D---,38.04922,127.17955,336.51672,155.68,0.6,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
2070.000,R-1-1-Unit1,22218831-e242-44ce-886d-cabb9440773a,2,SHG-UCI----D---,38.04907,127.17955,342.22629,155.68,0.6,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
2100.000,R-1-1-Unit1,22218831-e242-44ce-886d-cabb9440773a,2,SHG-UCI----D---,38.04892,127.17955,348.32288,155.68,0.6,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
2130.000,R-1-1-Unit1,22218831-e242-44ce-886d-cabb9440773a,2,SHG-UCI----D---,38.04877,127.17954,355.17432,155.68,0.6,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
2160.000,R-1-1-Unit1,22218831-e242-44ce-886d-cabb9440773a,2,SHG-UCI----D---,38.04862,127.17954,362.87122,155.68,0.6,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
2190.000,R-1-1-Unit1,22218831-e242-44ce-886d-cabb9440773a,2,SHG-UCI----D---,38.04847,127.17953,371.91992,155.68,0.6,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
2220.000,R-1-1-Unit1,22218831-e242-44ce-886d-cabb9440773a,2,SHG-UCI----D---,38.04832,127.17953,381.03815,155.68,0.6,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
2250.000,R-1-1-Unit1,22218831-e242-44ce-886d-cabb9440773a,2,SHG-UCI----D---,38.04817,127.17953,388.74991,155.68,0.6,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
2280.000,R-1-1-Unit1,22218831-e242-44ce-886d-cabb9440773a,2,SHG-UCI----D---,38.04802,127.17952,395.53793,155.68,0.6,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
2310.000,R-1-1-Unit1,22218831-e242-44ce-886d-cabb9440773a,2,SHG-UCI----D---,38.04787,127.17952,401.22504,155.68,0.6,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
2340.000,R-1-1-Unit1,22218831-e242-44ce-886d-cabb9440773a,2,SHG-UCI----D---,38.04772,127.17951,403.72372,155.68,0.6,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
2370.000,R-1-1-Unit1,22218831-e242-44ce-886d-cabb9440773a,2,SHG-UCI----D---,38.04757,127.17951,406.17523,155.68,0.6,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
2400.000,R-1-1-Unit1,22218831-e242-44ce-886d-cabb9440773a,2,SHG-UCI----D---,38.04742,127.17951,412.72223,155.68,0.6,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
2430.000,R-1-1-Unit1,22218831-e242-44ce-886d-cabb9440773a,2,SHG-UCI----D---,38.04728,127.17950,419.66632,155.68,0.6,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
2460.000,R-1-1-Unit1,22218831-e242-44ce-886d-cabb9440773a,2,SHG-UCI----D---,38.04713,127.17950,428.29953,155.68,0.6,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
2490.000,R-1-1-Unit1,22218831-e242-44ce-886d-cabb9440773a,2,SHG-UCI----D---,38.04698,127.17949,434.83368,155.68,0.6,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
2520.000,R-1-1-Unit1,22218831-e242-44ce-886d-cabb9440773a,2,SHG-UCI----D---,38.04683,127.17949,453.25409,155.68,0.6,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
2550.000,R-1-1-Unit1,22218831-e242-44ce-886d-cabb9440773a,2,SHG-UCI----D---,38.04668,127.17949,461.80356,155.68,0.6,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
2580.000,R-1-1-Unit1,22218831-e242-44ce-886d-cabb9440773a,2,SHG-UCI----D---,38.04653,127.17948,469.10611,155.68,0.6,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
2610.000,R-1-1-Unit1,22218831-e242-44ce-886d-cabb9440773a,2,SHG-UCI----D---,38.04638,127.17948,475.98758,155.68,0.6,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
2640.000,R-1-1-Unit1,22218831-e242-44ce-886d-cabb9440773a,2,SHG-UCI----D---,38.04623,127.17948,482.66138,155.68,0.6,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
2670.000,R-1-1-Unit1,22218831-e242-44ce-886d-cabb9440773a,2,SHG-UCI----D---,38.04608,127.17947,489.49988,155.68,0.6,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
2700.000,R-1-1-Unit1,22218831-e242-44ce-886d-cabb9440773a,2,SHG-UCI----D---,38.04593,127.17947,496.57654,155.68,0.6,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
2730.000,R-1-1-Unit1,22218831-e242-44ce-886d-cabb9440773a,2,SHG-UCI----D---,38.04578,127.17946,504.20273,155.68,0.6,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
2760.000,R-1-1-Unit1,22218831-e242-44ce-886d-cabb9440773a,2,SHG-UCI----D---,38.04563,127.17946,511.22757,155.68,0.6,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
2790.000,R-1-1-Unit1,22218831-e242-44ce-886d-cabb9440773a,2,SHG-UCI----D---,38.04548,127.17946,518.27637,155.68,0.6,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
2820.000,R-1-1-Unit1,22218831-e242-44ce-886d-cabb9440773a,2,SHG-UCI----D---,38.04533,127.17945,524.84009,155.68,0.6,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
2850.000,R-1-1-Unit1,22218831-e242-44ce-886d-cabb9440773a,2,SHG-UCI----D---,38.04518,127.17945,530.14166,155.68,0.6,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
2880.000,R-1-1-Unit1,22218831-e242-44ce-886d-cabb9440773a,2,SHG-UCI----D---,38.04503,127.17944,536.45984,155.68,0.6,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
2910.000,R-1-1-Unit1,22218831-e242-44ce-886d-cabb9440773a,2,SHG-UCI----D---,38.04488,127.17944,543.30725,155.68,0.6,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
2940.000,R-1-1-Unit1,22218831-e242-44ce-886d-cabb9440773a,2,SHG-UCI----D---,38.04473,127.17944,547.35120,155.68,0.6,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
2970.000,R-1-1-Unit1,22218831-e242-44ce-886d-cabb9440773a,2,SHG-UCI----D---,38.04458,127.17943,541.83600,155.68,0.6,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
3000.000,R-1-1-Unit1,22218831-e242-44ce-886d-cabb9440773a,2,SHG-UCI----D---,38.04443,127.17943,531.47565,155.68,0.6,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
3030.000,R-1-1-Unit1,22218831-e242-44ce-886d-cabb9440773a,2,SHG-UCI----D---,38.04428,127.17942,523.08014,155.68,0.6,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
3060.000,R-1-1-Unit1,22218831-e242-44ce-886d-cabb9440773a,2,SHG-UCI----D---,38.04413,127.17942,516.61133,155.68,0.6,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
3090.000,R-1-1-Unit1,22218831-e242-44ce-886d-cabb9440773a,2,SHG-UCI----D---,38.04398,127.17942,512.05286,155.68,0.6,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
3120.000,R-1-1-Unit1,22218831-e242-44ce-886d-cabb9440773a,2,SHG-UCI----D---,38.04383,127.17941,507.80524,155.68,0.6,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
3150.000,R-1-1-Unit1,22218831-e242-44ce-886d-cabb9440773a,2,SHG-UCI----D---,38.04368,127.17941,507.38351,155.68,0.6,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
3180.000,R-1-1-Unit1,22218831-e242-44ce-886d-cabb9440773a,2,SHG-UCI----D---,38.04353,127.17940,509.70398,155.68,0.6,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
3210.000,R-1-1-Unit1,22218831-e242-44ce-886d-cabb9440773a,2,SHG-UCI----D---,38.04338,127.17940,511.17654,155.68,0.6,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
3240.000,R-1-1-Unit1,22218831-e242-44ce-886d-cabb9440773a,2,SHG-UCI----D---,38.04323,127.17940,511.88852,155.68,0.6,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
3270.000,R-1-1-Unit1,22218831-e242-44ce-886d-cabb9440773a,2,SHG-UCI----D---,38.04308,127.17939,511.04980,155.68,0.6,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
3300.000,R-1-1-Unit1,22218831-e242-44ce-886d-cabb9440773a,2,SHG-UCI----D---,38.04293,127.17939,508.80548,155.68,0.6,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
3330.000,R-1-1-Unit1,22218831-e242-44ce-886d-cabb9440773a,2,SHG-UCI----D---,38.04278,127.17938,504.57739,155.68,0.6,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
3360.000,R-1-1-Unit1,22218831-e242-44ce-886d-cabb9440773a,2,SHG-UCI----D---,38.04263,127.17938,500.95456,155.68,0.6,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
3390.000,R-1-1-Unit1,22218831-e242-44ce-886d-cabb9440773a,2,SHG-UCI----D---,38.04249,127.17938,497.88693,155.68,0.6,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
3420.000,R-1-1-Unit1,22218831-e242-44ce-886d-cabb9440773a,2,SHG-UCI----D---,38.04234,127.17937,494.11514,155.68,0.6,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
3450.000,R-1-1-Unit1,22218831-e242-44ce-886d-cabb9440773a,2,SHG-UCI----D---,38.04219,127.17937,491.50748,155.68,0.6,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
3480.000,R-1-1-Unit1,22218831-e242-44ce-886d-cabb9440773a,2,SHG-UCI----D---,38.04204,127.17936,488.20477,155.68,0.6,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
3510.000,R-1-1-Unit1,22218831-e242-44ce-886d-cabb9440773a,2,SHG-UCI----D---,38.04189,127.17936,483.18576,155.68,0.6,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
3540.000,R-1-1-Unit1,22218831-e242-44ce-886d-cabb9440773a,2,SHG-UCI----D---,38.04174,127.17936,474.22122,155.68,0.6,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
3570.000,R-1-1-Unit1,22218831-e242-44ce-886d-cabb9440773a,2,SHG-UCI----D---,38.04159,127.17935,465.61823,155.68,0.6,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
3600.000,R-1-1-Unit1,22218831-e242-44ce-886d-cabb9440773a,2,SHG-UCI----D---,38.04144,127.17935,456.71503,155.68,0.6,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
3630.000,R-1-1-Unit1,22218831-e242-44ce-886d-cabb9440773a,2,SHG-UCI----D---,38.04129,127.17935,449.06357,155.68,0.6,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
3660.000,R-1-1-Unit1,22218831-e242-44ce-886d-cabb9440773a,2,SHG-UCI----D---,38.04114,127.17934,441.76709,155.68,0.6,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
3690.000,R-1-1-Unit1,22218831-e242-44ce-886d-cabb9440773a,2,SHG-UCI----D---,38.04099,127.17934,436.46497,155.68,0.6,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
3720.000,R-1-1-Unit1,22218831-e242-44ce-886d-cabb9440773a,2,SHG-UCI----D---,38.04084,127.17933,433.24820,155.68,0.6,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
