SimulationTime(sec),Name,UUID,ForceIdentifier,EntitySymbol,PositionLat(deg),PositionLon(deg),PositionAlt(m),Orientation(deg),Speed(km/h),DamageState,Power,PowerDistribution,DetectedEntityID,DetectedEntityDistance(m),Echelon,MOS
330.000,R-1-1-Unit3,f35145a5-2275-4410-846d-c51364300fc9,2,SHG-UCI----D---,38.05763,127.17435,186.19221,304.01,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
360.000,R-1-1-Unit3,f35145a5-2275-4410-846d-c51364300fc9,2,SHG-UCI----D---,38.05768,127.17414,184.52693,285.27,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
390.000,R-1-1-Unit3,f35145a5-2275-4410-846d-c51364300fc9,2,SHG-UCI----D---,38.05755,127.17407,190.90111,176.63,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
420.000,R-1-1-Unit3,f35145a5-2275-4410-846d-c51364300fc9,2,SHG-UCI----D---,38.05740,127.17406,197.14630,155.67,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
450.000,R-1-1-Unit3,f35145a5-2275-4410-846d-c51364300fc9,2,SHG-UCI----D---,38.05725,127.17406,202.35904,155.67,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
480.000,R-1-1-Unit3,f35145a5-2275-4410-846d-c51364300fc9,2,SHG-UCI----D---,38.05710,127.17406,207.33853,155.67,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
510.000,R-1-1-Unit3,f35145a5-2275-4410-846d-c51364300fc9,2,SHG-UCI----D---,38.05695,127.17405,209.12369,155.67,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
540.000,R-1-1-Unit3,f35145a5-2275-4410-846d-c51364300fc9,2,SHG-UCI----D---,38.05680,127.17405,209.28915,155.67,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
570.000,R-1-1-Unit3,f35145a5-2275-4410-846d-c51364300fc9,2,SHG-UCI----D---,38.05665,127.17404,211.92035,155.67,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
600.000,R-1-1-Unit3,f35145a5-2275-4410-846d-c51364300fc9,2,SHG-UCI----D---,38.05650,127.17404,216.26318,155.67,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
630.000,R-1-1-Unit3,f35145a5-2275-4410-846d-c51364300fc9,2,SHG-UCI----D---,38.05635,127.17404,223.13043,155.67,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
660.000,R-1-1-Unit3,f35145a5-2275-4410-846d-c51364300fc9,2,SHG-UCI----D---,38.05620,127.17403,230.19254,155.67,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
690.000,R-1-1-Unit3,f35145a5-2275-4410-846d-c51364300fc9,2,SHG-UCI----D---,38.05605,127.17403,236.96509,155.67,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
720.000,R-1-1-Unit3,f35145a5-2275-4410-846d-c51364300fc9,2,SHG-UCI----D---,38.05590,127.17402,244.49367,155.67,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
750.000,R-1-1-Unit3,f35145a5-2275-4410-846d-c51364300fc9,2,SHG-UCI----D---,38.05575,127.17402,250.81648,155.67,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
780.000,R-1-1-Unit3,f35145a5-2275-4410-846d-c51364300fc9,2,SHG-UCI----D---,38.05560,127.17402,255.30414,155.67,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
810.000,R-1-1-Unit3,f35145a5-2275-4410-846d-c51364300fc9,2,SHG-UCI----D---,38.05545,127.17401,259.36771,155.67,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
840.000,R-1-1-Unit3,f35145a5-2275-4410-846d-c51364300fc9,2,SHG-UCI----D---,38.05530,127.17401,264.66882,155.67,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
870.000,R-1-1-Unit3,f35145a5-2275-4410-846d-c51364300fc9,2,SHG-UCI----D---,38.05515,127.17400,270.26877,155.67,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
900.000,R-1-1-Unit3,f35145a5-2275-4410-846d-c51364300fc9,2,SHG-UCI----D---,38.05500,127.17400,272.99524,155.67,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
930.000,R-1-1-Unit3,f35145a5-2275-4410-846d-c51364300fc9,2,SHG-UCI----D---,38.05485,127.17400,278.92389,155.67,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
960.000,R-1-1-Unit3,f35145a5-2275-4410-846d-c51364300fc9,2,SHG-UCI----D---,38.05470,127.17399,285.99088,155.67,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
990.000,R-1-1-Unit3,f35145a5-2275-4410-846d-c51364300fc9,2,SHG-UCI----D---,38.05455,127.17399,292.62357,155.67,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
1020.000,R-1-1-Unit3,f35145a5-2275-4410-846d-c51364300fc9,2,SHG-UCI----D---,38.05440,127.17398,298.47073,155.67,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
1050.000,R-1-1-Unit3,f35145a5-2275-4410-846d-c51364300fc9,2,SHG-UCI----D---,38.05425,127.17398,304.88187,155.67,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
1080.000,R-1-1-Unit3,f35145a5-2275-4410-846d-c51364300fc9,2,SHG-UCI----D---,38.05410,127.17398,310.78293,155.67,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
1110.000,R-1-1-Unit3,f35145a5-2275-4410-846d-c51364300fc9,2,SHG-UCI----D---,38.05395,127.17397,317.36154,155.67,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
1140.000,R-1-1-Unit3,f35145a5-2275-4410-846d-c51364300fc9,2,SHG-UCI----D---,38.05380,127.17397,324.37888,155.67,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
1170.000,R-1-1-Unit3,f35145a5-2275-4410-846d-c51364300fc9,2,SHG-UCI----D---,38.05365,127.17397,331.93011,155.67,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
1200.000,R-1-1-Unit3,f35145a5-2275-4410-846d-c51364300fc9,2,SHG-UCI----D---,38.05350,127.17396,338.63608,155.67,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
1230.000,R-1-1-Unit3,f35145a5-2275-4410-846d-c51364300fc9,2,SHG-UCI----D---,38.05336,127.17396,343.47110,155.67,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
1260.000,R-1-1-Unit3,f35145a5-2275-4410-846d-c51364300fc9,2,SHG-UCI----D---,38.05321,127.17395,344.11398,155.67,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
1290.000,R-1-1-Unit3,f35145a5-2275-4410-846d-c51364300fc9,2,SHG-UCI----D---,38.05306,127.17395,342.79492,155.67,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
1320.000,R-1-1-Unit3,f35145a5-2275-4410-846d-c51364300fc9,2,SHG-UCI----D---,38.05291,127.17395,343.56833,155.67,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
1350.000,R-1-1-Unit3,f35145a5-2275-4410-846d-c51364300fc9,2,SHG-UCI----D---,38.05276,127.17394,343.57004,155.67,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
1380.000,R-1-1-Unit3,f35145a5-2275-4410-846d-c51364300fc9,2,SHG-UCI----D---,38.05261,127.17394,343.03040,155.67,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
1410.000,R-1-1-Unit3,f35145a5-2275-4410-846d-c51364300fc9,2,SHG-UCI----D---,38.05246,127.17393,345.47681,155.67,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
1440.000,R-1-1-Unit3,f35145a5-2275-4410-846d-c51364300fc9,2,SHG-UCI----D---,38.05231,127.17393,351.88422,155.67,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
1470.000,R-1-1-Unit3,f35145a5-2275-4410-846d-c51364300fc9,2,SHG-UCI----D---,38.05216,127.17393,361.31570,155.67,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
1500.000,R-1-1-Unit3,f35145a5-2275-4410-846d-c51364300fc9,2,SHG-UCI----D---,38.05201,127.17392,370.06799,155.67,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
1530.000,R-1-1-Unit3,f35145a5-2275-4410-846d-c51364300fc9,2,SHG-UCI----D---,38.05186,127.17392,376.45380,155.67,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
1560.000,R-1-1-Unit3,f35145a5-2275-4410-846d-c51364300fc9,2,SHG-UCI----D---,38.05171,127.17391,380.87378,155.67,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
1590.000,R-1-1-Unit3,f35145a5-2275-4410-846d-c51364300fc9,2,SHG-UCI----D---,38.05156,127.17391,382.93820,155.67,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
1620.000,R-1-1-Unit3,f35145a5-2275-4410-846d-c51364300fc9,2,SHG-UCI----D---,38.05141,127.17391,381.37634,155.67,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
1650.000,R-1-1-Unit3,f35145a5-2275-4410-846d-c51364300fc9,2,SHG-UCI----D---,38.05126,127.17390,379.24893,155.67,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
1680.000,R-1-1-Unit3,f35145a5-2275-4410-846d-c51364300fc9,2,SHG-UCI----D---,38.05111,127.17390,377.04376,155.67,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
1710.000,R-1-1-Unit3,f35145a5-2275-4410-846d-c51364300fc9,2,SHG-UCI----D---,38.05096,127.17389,377.11343,155.67,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
1740.000,R-1-1-Unit3,f35145a5-2275-4410-846d-c51364300fc9,2,SHG-UCI----D---,38.05081,127.17389,380.96808,155.67,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
1770.000,R-1-1-Unit3,f35145a5-2275-4410-846d-c51364300fc9,2,SHG-UCI----D---,38.05066,127.17389,386.17825,155.67,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
1800.000,R-1-1-Unit3,f35145a5-2275-4410-846d-c51364300fc9,2,SHG-UCI----D---,38.05051,127.17388,392.48529,155.68,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
1830.000,R-1-1-Unit3,f35145a5-2275-4410-846d-c51364300fc9,2,SHG-UCI----D---,38.05036,127.17388,402.18912,155.68,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
1860.000,R-1-1-Unit3,f35145a5-2275-4410-846d-c51364300fc9,2,SHG-UCI----D---,38.05021,127.17388,413.54822,155.68,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
1890.000,R-1-1-Unit3,f35145a5-2275-4410-846d-c51364300fc9,2,SHG-UCI----D---,38.05006,127.17387,425.57349,155.68,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
1920.000,R-1-1-Unit3,f35145a5-2275-4410-846d-c51364300fc9,2,SHG-UCI----D---,38.04991,127.17387,437.26685,155.68,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
1950.000,R-1-1-Unit3,f35145a5-2275-4410-846d-c51364300fc9,2,SHG-UCI----D---,38.04976,127.17386,447.65665,155.68,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
1980.000,R-1-1-Unit3,f35145a5-2275-4410-846d-c51364300fc9,2,SHG-UCI----D---,38.04961,127.17386,458.81873,155.68,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
2010.000,R-1-1-Unit3,f35145a5-2275-4410-846d-c51364300fc9,2,SHG-UCI----D---,38.04946,127.17386,469.36719,155.68,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
2040.000,R-1-1-Unit3,f35145a5-2275-4410-846d-c51364300fc9,2,SHG-UCI----D---,38.04931,127.17385,480.77689,155.68,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
2070.000,R-1-1-Unit3,f35145a5-2275-4410-846d-c51364300fc9,2,SHG-UCI----D---,38.04916,127.17385,491.60715,155.68,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
2100.000,R-1-1-Unit3,f35145a5-2275-4410-846d-c51364300fc9,2,SHG-UCI----D---,38.04901,127.17384,499.88922,155.68,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
2130.000,R-1-1-Unit3,f35145a5-2275-4410-846d-c51364300fc9,2,SHG-UCI----D---,38.04886,127.17384,505.71643,155.68,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
2160.000,R-1-1-Unit3,f35145a5-2275-4410-846d-c51364300fc9,2,SHG-UCI----D---,38.04872,127.17384,507.71146,155.68,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
2190.000,R-1-1-Unit3,f35145a5-2275-4410-846d-c51364300fc9,2,SHG-UCI----D---,38.04857,127.17383,510.98907,155.68,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
2220.000,R-1-1-Unit3,f35145a5-2275-4410-846d-c51364300fc9,2,SHG-UCI----D---,38.04842,127.17383,511.73779,155.68,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
2250.000,R-1-1-Unit3,f35145a5-2275-4410-846d-c51364300fc9,2,SHG-UCI----D---,38.04827,127.17382,511.95386,155.68,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
2280.000,R-1-1-Unit3,f35145a5-2275-4410-846d-c51364300fc9,2,SHG-UCI----D---,38.04812,127.17382,509.60236,155.68,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
2310.000,R-1-1-Unit3,f35145a5-2275-4410-846d-c51364300fc9,2,SHG-UCI----D---,38.04797,127.17382,504.94623,155.68,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
2340.000,R-1-1-Unit3,f35145a5-2275-4410-846d-c51364300fc9,2,SHG-UCI----D---,38.04782,127.17381,499.24548,155.68,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
2370.000,R-1-1-Unit3,f35145a5-2275-4410-846d-c51364300fc9,2,SHG-UCI----D---,38.04767,127.17381,490.54916,155.68,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
2400.000,R-1-1-Unit3,f35145a5-2275-4410-846d-c51364300fc9,2,SHG-UCI----D---,38.04752,127.17380,478.32501,155.68,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
2430.000,R-1-1-Unit3,f35145a5-2275-4410-846d-c51364300fc9,2,SHG-UCI----D---,38.04737,127.17380,462.96860,155.68,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
2460.000,R-1-1-Unit3,f35145a5-2275-4410-846d-c51364300fc9,2,SHG-UCI----D---,38.04722,127.17380,447.38245,155.68,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
2490.000,R-1-1-Unit3,f35145a5-2275-4410-846d-c51364300fc9,2,SHG-UCI----D---,38.04707,127.17379,437.52756,155.68,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
2520.000,R-1-1-Unit3,f35145a5-2275-4410-846d-c51364300fc9,2,SHG-UCI----D---,38.04692,127.17379,436.18988,155.68,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
2550.000,R-1-1-Unit3,f35145a5-2275-4410-846d-c51364300fc9,2,SHG-UCI----D---,38.04677,127.17378,452.79337,155.68,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
2580.000,R-1-1-Unit3,f35145a5-2275-4410-846d-c51364300fc9,2,SHG-UCI----D---,38.04662,127.17378,469.23502,155.68,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
2610.000,R-1-1-Unit3,f35145a5-2275-4410-846d-c51364300fc9,2,SHG-UCI----D---,38.04647,127.17378,484.11005,155.68,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
2640.000,R-1-1-Unit3,f35145a5-2275-4410-846d-c51364300fc9,2,SHG-UCI----D---,38.04632,127.17377,493.24261,155.68,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
2670.000,R-1-1-Unit3,f35145a5-2275-4410-846d-c51364300fc9,2,SHG-UCI----D---,38.04617,127.17377,494.06027,155.68,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
2700.000,R-1-1-Unit3,f35145a5-2275-4410-846d-c51364300fc9,2,SHG-UCI----D---,38.04602,127.17377,489.11227,155.68,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
2730.000,R-1-1-Unit3,f35145a5-2275-4410-846d-c51364300fc9,2,SHG-UCI----D---,38.04587,127.17376,481.14136,155.68,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
2760.000,R-1-1-Unit3,f35145a5-2275-4410-846d-c51364300fc9,2,SHG-UCI----D---,38.04572,127.17376,473.07867,155.68,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
2790.000,R-1-1-Unit3,f35145a5-2275-4410-846d-c51364300fc9,2,SHG-UCI----D---,38.04557,127.17375,464.08112,155.68,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
2820.000,R-1-1-Unit3,f35145a5-2275-4410-846d-c51364300fc9,2,SHG-UCI----D---,38.04542,127.17375,453.85147,155.68,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
2850.000,R-1-1-Unit3,f35145a5-2275-4410-846d-c51364300fc9,2,SHG-UCI----D---,38.04527,127.17375,441.75153,155.68,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
2880.000,R-1-1-Unit3,f35145a5-2275-4410-846d-c51364300fc9,2,SHG-UCI----D---,38.04512,127.17374,426.64008,155.68,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
2910.000,R-1-1-Unit3,f35145a5-2275-4410-846d-c51364300fc9,2,SHG-UCI----D---,38.04497,127.17374,414.39255,155.68,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
2940.000,R-1-1-Unit3,f35145a5-2275-4410-846d-c51364300fc9,2,SHG-UCI----D---,38.04482,127.17373,409.20911,155.68,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
2970.000,R-1-1-Unit3,f35145a5-2275-4410-846d-c51364300fc9,2,SHG-UCI----D---,38.04467,127.17373,404.34418,155.68,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
3000.000,R-1-1-Unit3,f35145a5-2275-4410-846d-c51364300fc9,2,SHG-UCI----D---,38.04452,127.17373,395.13651,155.68,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
3030.000,R-1-1-Unit3,f35145a5-2275-4410-846d-c51364300fc9,2,SHG-UCI----D---,38.04437,127.17372,386.03290,155.68,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
3060.000,R-1-1-Unit3,f35145a5-2275-4410-846d-c51364300fc9,2,SHG-UCI----D---,38.04422,127.17372,377.13428,155.68,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
3090.000,R-1-1-Unit3,f35145a5-2275-4410-846d-c51364300fc9,2,SHG-UCI----D---,38.04407,127.17371,369.81250,155.68,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
3120.000,R-1-1-Unit3,f35145a5-2275-4410-846d-c51364300fc9,2,SHG-UCI----D---,38.04393,127.17371,365.19138,155.68,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
3150.000,R-1-1-Unit3,f35145a5-2275-4410-846d-c51364300fc9,2,SHG-UCI----D---,38.04378,127.17371,361.48816,155.68,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
3180.000,R-1-1-Unit3,f35145a5-2275-4410-846d-c51364300fc9,2,SHG-UCI----D---,38.04363,127.17370,356.36487,155.68,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
3210.000,R-1-1-Unit3,f35145a5-2275-4410-846d-c51364300fc9,2,SHG-UCI----D---,38.04348,127.17370,350.14548,155.68,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
3240.000,R-1-1-Unit3,f35145a5-2275-4410-846d-c51364300fc9,2,SHG-UCI----D---,38.04333,127.17369,342.93906,155.68,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
3270.000,R-1-1-Unit3,f35145a5-2275-4410-846d-c51364300fc9,2,SHG-UCI----D---,38.04318,127.17369,333.24002,155.68,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
3300.000,R-1-1-Unit3,f35145a5-2275-4410-846d-c51364300fc9,2,SHG-UCI----D---,38.04303,127.17369,328.81097,155.68,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
3330.000,R-1-1-Unit3,f35145a5-2275-4410-846d-c51364300fc9,2,SHG-UCI----D---,38.04288,127.17368,329.82761,155.68,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
3360.000,R-1-1-Unit3,f35145a5-2275-4410-846d-c51364300fc9,2,SHG-UCI----D---,38.04273,127.17368,332.47968,155.68,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
3390.000,R-1-1-Unit3,f35145a5-2275-4410-846d-c51364300fc9,2,SHG-UCI----D---,38.04258,127.17367,335.15665,155.68,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
3420.000,R-1-1-Unit3,f35145a5-2275-4410-846d-c51364300fc9,2,SHG-UCI----D---,38.04243,127.17367,337.80878,155.68,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
3450.000,R-1-1-Unit3,f35145a5-2275-4410-846d-c51364300fc9,2,SHG-UCI----D---,38.04228,127.17367,338.86163,155.68,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
3480.000,R-1-1-Unit3,f35145a5-2275-4410-846d-c51364300fc9,2,SHG-UCI----D---,38.04213,127.17366,339.72018,155.68,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
3510.000,R-1-1-Unit3,f35145a5-2275-4410-846d-c51364300fc9,2,SHG-UCI----D---,38.04198,127.17366,336.34857,155.68,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
3540.000,R-1-1-Unit3,f35145a5-2275-4410-846d-c51364300fc9,2,SHG-UCI----D---,38.04183,127.17366,330.12503,155.68,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
3570.000,R-1-1-Unit3,f35145a5-2275-4410-846d-c51364300fc9,2,SHG-UCI----D---,38.04168,127.17365,324.19147,155.68,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
3600.000,R-1-1-Unit3,f35145a5-2275-4410-846d-c51364300fc9,2,SHG-UCI----D---,38.04153,127.17365,319.47388,155.68,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
3630.000,R-1-1-Unit3,f35145a5-2275-4410-846d-c51364300fc9,2,SHG-UCI----D---,38.04138,127.17364,320.41281,155.68,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
3660.000,R-1-1-Unit3,f35145a5-2275-4410-846d-c51364300fc9,2,SHG-UCI----D---,38.04123,127.17364,325.17212,155.68,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
3690.000,R-1-1-Unit3,f35145a5-2275-4410-846d-c51364300fc9,2,SHG-UCI----D---,38.04108,127.17364,334.02600,155.68,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
