SimulationTime(sec),Name,UUID,ForceIdentifier,EntitySymbol,PositionLat(deg),PositionLon(deg),PositionAlt(m),Orientation(deg),Speed(km/h),DamageState,Power,PowerDistribution,DetectedEntityID,DetectedEntityDistance(m),Echelon,MOS
330.000,R-1-1-MachineGunUnit,df028bbf-2678-49e0-8ff9-7e7e80aeebe1,2,SHG-UCI----B---,38.05760,127.17765,192.94363,350.35,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],분대,보병
360.000,R-1-1-MachineGunUnit,df028bbf-2678-49e0-8ff9-7e7e80aeebe1,2,SHG-UCI----B---,38.05777,127.17772,179.01669,351.65,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],분대,보병
390.000,R-1-1-MachineGunUnit,df028bbf-2678-49e0-8ff9-7e7e80aeebe1,2,SHG-UCI----B---,38.05794,127.17779,166.97327,353.36,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],분대,보병
420.000,R-1-1-MachineGunUnit,df028bbf-2678-49e0-8ff9-7e7e80aeebe1,2,SHG-UCI----B---,38.05811,127.17788,153.87874,355.76,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],분대,보병
450.000,R-1-1-MachineGunUnit,df028bbf-2678-49e0-8ff9-7e7e80aeebe1,2,SHG-UCI----B---,38.05827,127.17797,138.27417,359.49,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],분대,보병
480.000,R-1-1-MachineGunUnit,df028bbf-2678-49e0-8ff9-7e7e80aeebe1,2,SHG-UCI----B---,38.05842,127.17809,125.01892,6.31,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],분대,보병
510.000,R-1-1-MachineGunUnit,df028bbf-2678-49e0-8ff9-7e7e80aeebe1,2,SHG-UCI----B---,38.05856,127.17824,119.56014,24.11,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],분대,보병
540.000,R-1-1-MachineGunUnit,df028bbf-2678-49e0-8ff9-7e7e80aeebe1,2,SHG-UCI----B---,38.05852,127.17837,119.78432,105.15,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],분대,보병
570.000,R-1-1-MachineGunUnit,df028bbf-2678-49e0-8ff9-7e7e80aeebe1,2,SHG-UCI----B---,38.05837,127.17837,124.37175,155.67,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],분대,보병
600.000,R-1-1-MachineGunUnit,df028bbf-2678-49e0-8ff9-7e7e80aeebe1,2,SHG-UCI----B---,38.05823,127.17836,133.07376,155.67,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],분대,보병
630.000,R-1-1-MachineGunUnit,df028bbf-2678-49e0-8ff9-7e7e80aeebe1,2,SHG-UCI----B---,38.05808,127.17836,144.03203,155.67,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],분대,보병
660.000,R-1-1-MachineGunUnit,df028bbf-2678-49e0-8ff9-7e7e80aeebe1,2,SHG-UCI----B---,38.05793,127.17836,155.04688,155.67,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],분대,보병
690.000,R-1-1-MachineGunUnit,df028bbf-2678-49e0-8ff9-7e7e80aeebe1,2,SHG-UCI----B---,38.05778,127.17835,164.83612,155.67,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],분대,보병
720.000,R-1-1-MachineGunUnit,df028bbf-2678-49e0-8ff9-7e7e80aeebe1,2,SHG-UCI----B---,38.05763,127.17835,174.09146,155.67,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],분대,보병
750.000,R-1-1-MachineGunUnit,df028bbf-2678-49e0-8ff9-7e7e80aeebe1,2,SHG-UCI----B---,38.05748,127.17834,183.93256,155.67,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],분대,보병
780.000,R-1-1-MachineGunUnit,df028bbf-2678-49e0-8ff9-7e7e80aeebe1,2,SHG-UCI----B---,38.05733,127.17834,192.47623,155.67,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],분대,보병
810.000,R-1-1-MachineGunUnit,df028bbf-2678-49e0-8ff9-7e7e80aeebe1,2,SHG-UCI----B---,38.05718,127.17834,201.83923,155.67,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],분대,보병
840.000,R-1-1-MachineGunUnit,df028bbf-2678-49e0-8ff9-7e7e80aeebe1,2,SHG-UCI----B---,38.05703,127.17833,211.76163,155.67,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],분대,보병
870.000,R-1-1-MachineGunUnit,df028bbf-2678-49e0-8ff9-7e7e80aeebe1,2,SHG-UCI----B---,38.05688,127.17833,222.12859,155.67,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],분대,보병
900.000,R-1-1-MachineGunUnit,df028bbf-2678-49e0-8ff9-7e7e80aeebe1,2,SHG-UCI----B---,38.05673,127.17833,230.80898,155.67,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],분대,보병
930.000,R-1-1-MachineGunUnit,df028bbf-2678-49e0-8ff9-7e7e80aeebe1,2,SHG-UCI----B---,38.05658,127.17832,238.80968,155.67,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],분대,보병
960.000,R-1-1-MachineGunUnit,df028bbf-2678-49e0-8ff9-7e7e80aeebe1,2,SHG-UCI----B---,38.05643,127.17832,248.03162,155.67,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],분대,보병
990.000,R-1-1-MachineGunUnit,df028bbf-2678-49e0-8ff9-7e7e80aeebe1,2,SHG-UCI----B---,38.05628,127.17831,258.82175,155.67,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],분대,보병
1020.000,R-1-1-MachineGunUnit,df028bbf-2678-49e0-8ff9-7e7e80aeebe1,2,SHG-UCI----B---,38.05613,127.17831,271.33719,155.67,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],분대,보병
1050.000,R-1-1-MachineGunUnit,df028bbf-2678-49e0-8ff9-7e7e80aeebe1,2,SHG-UCI----B---,38.05598,127.17831,282.64066,155.67,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],분대,보병
1080.000,R-1-1-MachineGunUnit,df028bbf-2678-49e0-8ff9-7e7e80aeebe1,2,SHG-UCI----B---,38.05583,127.17830,291.75229,155.67,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],분대,보병
1110.000,R-1-1-MachineGunUnit,df028bbf-2678-49e0-8ff9-7e7e80aeebe1,2,SHG-UCI----B---,38.05568,127.17830,297.93027,155.67,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],분대,보병
1140.000,R-1-1-MachineGunUnit,df028bbf-2678-49e0-8ff9-7e7e80aeebe1,2,SHG-UCI----B---,38.05553,127.17829,297.85394,155.67,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],분대,보병
1170.000,R-1-1-MachineGunUnit,df028bbf-2678-49e0-8ff9-7e7e80aeebe1,2,SHG-UCI----B---,38.05538,127.17829,300.92224,155.67,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],분대,보병
1200.000,R-1-1-MachineGunUnit,df028bbf-2678-49e0-8ff9-7e7e80aeebe1,2,SHG-UCI----B---,38.05523,127.17829,303.39542,155.67,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],분대,보병
1230.000,R-1-1-MachineGunUnit,df028bbf-2678-49e0-8ff9-7e7e80aeebe1,2,SHG-UCI----B---,38.05508,127.17828,305.93716,155.67,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],분대,보병
1260.000,R-1-1-MachineGunUnit,df028bbf-2678-49e0-8ff9-7e7e80aeebe1,2,SHG-UCI----B---,38.05493,127.17828,308.73666,155.67,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],분대,보병
1290.000,R-1-1-MachineGunUnit,df028bbf-2678-49e0-8ff9-7e7e80aeebe1,2,SHG-UCI----B---,38.05478,127.17827,313.53375,155.67,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],분대,보병
1320.000,R-1-1-MachineGunUnit,df028bbf-2678-49e0-8ff9-7e7e80aeebe1,2,SHG-UCI----B---,38.05463,127.17827,319.59705,155.67,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],분대,보병
1350.000,R-1-1-MachineGunUnit,df028bbf-2678-49e0-8ff9-7e7e80aeebe1,2,SHG-UCI----B---,38.05448,127.17827,326.84442,155.67,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],분대,보병
1380.000,R-1-1-MachineGunUnit,df028bbf-2678-49e0-8ff9-7e7e80aeebe1,2,SHG-UCI----B---,38.05433,127.17826,334.86090,155.67,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],분대,보병
1410.000,R-1-1-MachineGunUnit,df028bbf-2678-49e0-8ff9-7e7e80aeebe1,2,SHG-UCI----B---,38.05418,127.17826,343.69296,155.67,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],분대,보병
1440.000,R-1-1-MachineGunUnit,df028bbf-2678-49e0-8ff9-7e7e80aeebe1,2,SHG-UCI----B---,38.05403,127.17825,352.01129,155.67,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],분대,보병
1470.000,R-1-1-MachineGunUnit,df028bbf-2678-49e0-8ff9-7e7e80aeebe1,2,SHG-UCI----B---,38.05388,127.17825,360.55951,155.67,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],분대,보병
1500.000,R-1-1-MachineGunUnit,df028bbf-2678-49e0-8ff9-7e7e80aeebe1,2,SHG-UCI----B---,38.05373,127.17825,368.89053,155.67,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],분대,보병
1530.000,R-1-1-MachineGunUnit,df028bbf-2678-49e0-8ff9-7e7e80aeebe1,2,SHG-UCI----B---,38.05358,127.17824,377.05078,155.67,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],분대,보병
1560.000,R-1-1-MachineGunUnit,df028bbf-2678-49e0-8ff9-7e7e80aeebe1,2,SHG-UCI----B---,38.05344,127.17824,384.39026,155.67,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],분대,보병
1590.000,R-1-1-MachineGunUnit,df028bbf-2678-49e0-8ff9-7e7e80aeebe1,2,SHG-UCI----B---,38.05329,127.17823,391.56757,155.67,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],분대,보병
1620.000,R-1-1-MachineGunUnit,df028bbf-2678-49e0-8ff9-7e7e80aeebe1,2,SHG-UCI----B---,38.05314,127.17823,398.58795,155.67,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],분대,보병
1650.000,R-1-1-MachineGunUnit,df028bbf-2678-49e0-8ff9-7e7e80aeebe1,2,SHG-UCI----B---,38.05299,127.17823,405.35495,155.67,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],분대,보병
1680.000,R-1-1-MachineGunUnit,df028bbf-2678-49e0-8ff9-7e7e80aeebe1,2,SHG-UCI----B---,38.05284,127.17822,408.52029,155.67,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],분대,보병
1710.000,R-1-1-MachineGunUnit,df028bbf-2678-49e0-8ff9-7e7e80aeebe1,2,SHG-UCI----B---,38.05269,127.17822,407.54636,155.67,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],분대,보병
1740.000,R-1-1-MachineGunUnit,df028bbf-2678-49e0-8ff9-7e7e80aeebe1,2,SHG-UCI----B---,38.05254,127.17821,400.66763,155.67,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],분대,보병
1770.000,R-1-1-MachineGunUnit,df028bbf-2678-49e0-8ff9-7e7e80aeebe1,2,SHG-UCI----B---,38.05239,127.17821,388.60126,155.67,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],분대,보병
1800.000,R-1-1-MachineGunUnit,df028bbf-2678-49e0-8ff9-7e7e80aeebe1,2,SHG-UCI----B---,38.05224,127.17821,385.49966,155.67,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],분대,보병
1830.000,R-1-1-MachineGunUnit,df028bbf-2678-49e0-8ff9-7e7e80aeebe1,2,SHG-UCI----B---,38.05209,127.17820,383.69974,155.67,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],분대,보병
1860.000,R-1-1-MachineGunUnit,df028bbf-2678-49e0-8ff9-7e7e80aeebe1,2,SHG-UCI----B---,38.05194,127.17820,384.20825,155.67,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],분대,보병
1890.000,R-1-1-MachineGunUnit,df028bbf-2678-49e0-8ff9-7e7e80aeebe1,2,SHG-UCI----B---,38.05179,127.17820,385.47626,155.67,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],분대,보병
1920.000,R-1-1-MachineGunUnit,df028bbf-2678-49e0-8ff9-7e7e80aeebe1,2,SHG-UCI----B---,38.05164,127.17819,387.99652,155.67,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],분대,보병
1950.000,R-1-1-MachineGunUnit,df028bbf-2678-49e0-8ff9-7e7e80aeebe1,2,SHG-UCI----B---,38.05149,127.17819,389.01825,155.67,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],분대,보병
1980.000,R-1-1-MachineGunUnit,df028bbf-2678-49e0-8ff9-7e7e80aeebe1,2,SHG-UCI----B---,38.05134,127.17818,384.23285,155.67,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],분대,보병
2010.000,R-1-1-MachineGunUnit,df028bbf-2678-49e0-8ff9-7e7e80aeebe1,2,SHG-UCI----B---,38.05119,127.17818,375.35016,155.67,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],분대,보병
2040.000,R-1-1-MachineGunUnit,df028bbf-2678-49e0-8ff9-7e7e80aeebe1,2,SHG-UCI----B---,38.05104,127.17818,366.05203,155.67,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],분대,보병
2070.000,R-1-1-MachineGunUnit,df028bbf-2678-49e0-8ff9-7e7e80aeebe1,2,SHG-UCI----B---,38.05089,127.17817,357.26053,155.67,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],분대,보병
2100.000,R-1-1-MachineGunUnit,df028bbf-2678-49e0-8ff9-7e7e80aeebe1,2,SHG-UCI----B---,38.05074,127.17817,352.76657,155.67,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],분대,보병
2130.000,R-1-1-MachineGunUnit,df028bbf-2678-49e0-8ff9-7e7e80aeebe1,2,SHG-UCI----B---,38.05059,127.17816,351.10559,155.67,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],분대,보병
2160.000,R-1-1-MachineGunUnit,df028bbf-2678-49e0-8ff9-7e7e80aeebe1,2,SHG-UCI----B---,38.05044,127.17816,350.96722,155.68,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],분대,보병
2190.000,R-1-1-MachineGunUnit,df028bbf-2678-49e0-8ff9-7e7e80aeebe1,2,SHG-UCI----B---,38.05029,127.17816,351.00595,155.68,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],분대,보병
2220.000,R-1-1-MachineGunUnit,df028bbf-2678-49e0-8ff9-7e7e80aeebe1,2,SHG-UCI----B---,38.05014,127.17815,354.61960,155.68,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],분대,보병
2250.000,R-1-1-MachineGunUnit,df028bbf-2678-49e0-8ff9-7e7e80aeebe1,2,SHG-UCI----B---,38.04999,127.17815,355.09164,155.68,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],분대,보병
2280.000,R-1-1-MachineGunUnit,df028bbf-2678-49e0-8ff9-7e7e80aeebe1,2,SHG-UCI----B---,38.04984,127.17814,350.77545,155.68,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],분대,보병
2310.000,R-1-1-MachineGunUnit,df028bbf-2678-49e0-8ff9-7e7e80aeebe1,2,SHG-UCI----B---,38.04969,127.17814,348.93124,155.68,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],분대,보병
2340.000,R-1-1-MachineGunUnit,df028bbf-2678-49e0-8ff9-7e7e80aeebe1,2,SHG-UCI----B---,38.04954,127.17814,348.61163,155.68,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],분대,보병
2370.000,R-1-1-MachineGunUnit,df028bbf-2678-49e0-8ff9-7e7e80aeebe1,2,SHG-UCI----B---,38.04939,127.17813,348.37250,155.68,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],분대,보병
2400.000,R-1-1-MachineGunUnit,df028bbf-2678-49e0-8ff9-7e7e80aeebe1,2,SHG-UCI----B---,38.04924,127.17813,347.54987,155.68,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],분대,보병
2430.000,R-1-1-MachineGunUnit,df028bbf-2678-49e0-8ff9-7e7e80aeebe1,2,SHG-UCI----B---,38.04909,127.17812,350.99707,155.68,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],분대,보병
2460.000,R-1-1-MachineGunUnit,df028bbf-2678-49e0-8ff9-7e7e80aeebe1,2,SHG-UCI----B---,38.04894,127.17812,359.23938,155.68,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],분대,보병
2490.000,R-1-1-MachineGunUnit,df028bbf-2678-49e0-8ff9-7e7e80aeebe1,2,SHG-UCI----B---,38.04880,127.17812,368.60760,155.68,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],분대,보병
2520.000,R-1-1-MachineGunUnit,df028bbf-2678-49e0-8ff9-7e7e80aeebe1,2,SHG-UCI----B---,38.04865,127.17811,376.64990,155.68,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],분대,보병
2550.000,R-1-1-MachineGunUnit,df028bbf-2678-49e0-8ff9-7e7e80aeebe1,2,SHG-UCI----B---,38.04850,127.17811,383.58765,155.68,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],분대,보병
2580.000,R-1-1-MachineGunUnit,df028bbf-2678-49e0-8ff9-7e7e80aeebe1,2,SHG-UCI----B---,38.04835,127.17810,389.81476,155.68,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],분대,보병
2610.000,R-1-1-MachineGunUnit,df028bbf-2678-49e0-8ff9-7e7e80aeebe1,2,SHG-UCI----B---,38.04820,127.17810,395.59650,155.68,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],분대,보병
2640.000,R-1-1-MachineGunUnit,df028bbf-2678-49e0-8ff9-7e7e80aeebe1,2,SHG-UCI----B---,38.04805,127.17810,403.43500,155.68,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],분대,보병
2670.000,R-1-1-MachineGunUnit,df028bbf-2678-49e0-8ff9-7e7e80aeebe1,2,SHG-UCI----B---,38.04790,127.17809,407.82666,155.68,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],분대,보병
2700.000,R-1-1-MachineGunUnit,df028bbf-2678-49e0-8ff9-7e7e80aeebe1,2,SHG-UCI----B---,38.04775,127.17809,411.94196,155.68,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],분대,보병
2730.000,R-1-1-MachineGunUnit,df028bbf-2678-49e0-8ff9-7e7e80aeebe1,2,SHG-UCI----B---,38.04760,127.17808,414.35504,155.68,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],분대,보병
2760.000,R-1-1-MachineGunUnit,df028bbf-2678-49e0-8ff9-7e7e80aeebe1,2,SHG-UCI----B---,38.04745,127.17808,415.70837,155.68,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],분대,보병
2790.000,R-1-1-MachineGunUnit,df028bbf-2678-49e0-8ff9-7e7e80aeebe1,2,SHG-UCI----B---,38.04730,127.17808,418.71365,155.68,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],분대,보병
2820.000,R-1-1-MachineGunUnit,df028bbf-2678-49e0-8ff9-7e7e80aeebe1,2,SHG-UCI----B---,38.04715,127.17807,423.22830,155.68,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],분대,보병
2850.000,R-1-1-MachineGunUnit,df028bbf-2678-49e0-8ff9-7e7e80aeebe1,2,SHG-UCI----B---,38.04700,127.17807,428.00046,155.68,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],분대,보병
2880.000,R-1-1-MachineGunUnit,df028bbf-2678-49e0-8ff9-7e7e80aeebe1,2,SHG-UCI----B---,38.04685,127.17807,438.86493,155.68,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],분대,보병
2910.000,R-1-1-MachineGunUnit,df028bbf-2678-49e0-8ff9-7e7e80aeebe1,2,SHG-UCI----B---,38.04670,127.17806,445.74603,155.68,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],분대,보병
2940.000,R-1-1-MachineGunUnit,df028bbf-2678-49e0-8ff9-7e7e80aeebe1,2,SHG-UCI----B---,38.04655,127.17806,455.53738,155.68,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],분대,보병
2970.000,R-1-1-MachineGunUnit,df028bbf-2678-49e0-8ff9-7e7e80aeebe1,2,SHG-UCI----B---,38.04640,127.17805,464.64240,155.68,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],분대,보병
3000.000,R-1-1-MachineGunUnit,df028bbf-2678-49e0-8ff9-7e7e80aeebe1,2,SHG-UCI----B---,38.04625,127.17805,472.65793,155.68,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],분대,보병
3030.000,R-1-1-MachineGunUnit,df028bbf-2678-49e0-8ff9-7e7e80aeebe1,2,SHG-UCI----B---,38.04610,127.17805,478.90683,155.68,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],분대,보병
3060.000,R-1-1-MachineGunUnit,df028bbf-2678-49e0-8ff9-7e7e80aeebe1,2,SHG-UCI----B---,38.04595,127.17804,486.93076,155.68,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],분대,보병
3090.000,R-1-1-MachineGunUnit,df028bbf-2678-49e0-8ff9-7e7e80aeebe1,2,SHG-UCI----B---,38.04580,127.17804,497.35950,155.68,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],분대,보병
3120.000,R-1-1-MachineGunUnit,df028bbf-2678-49e0-8ff9-7e7e80aeebe1,2,SHG-UCI----B---,38.04565,127.17803,504.61002,155.68,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],분대,보병
3150.000,R-1-1-MachineGunUnit,df028bbf-2678-49e0-8ff9-7e7e80aeebe1,2,SHG-UCI----B---,38.04550,127.17803,510.53708,155.68,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],분대,보병
3180.000,R-1-1-MachineGunUnit,df028bbf-2678-49e0-8ff9-7e7e80aeebe1,2,SHG-UCI----B---,38.04535,127.17803,512.55182,155.68,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],분대,보병
3210.000,R-1-1-MachineGunUnit,df028bbf-2678-49e0-8ff9-7e7e80aeebe1,2,SHG-UCI----B---,38.04520,127.17802,511.47369,155.68,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],분대,보병
3240.000,R-1-1-MachineGunUnit,df028bbf-2678-49e0-8ff9-7e7e80aeebe1,2,SHG-UCI----B---,38.04505,127.17802,506.19427,155.68,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],분대,보병
3270.000,R-1-1-MachineGunUnit,df028bbf-2678-49e0-8ff9-7e7e80aeebe1,2,SHG-UCI----B---,38.04490,127.17801,497.21838,155.68,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],분대,보병
3300.000,R-1-1-MachineGunUnit,df028bbf-2678-49e0-8ff9-7e7e80aeebe1,2,SHG-UCI----B---,38.04475,127.17801,488.01541,155.68,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],분대,보병
3330.000,R-1-1-MachineGunUnit,df028bbf-2678-49e0-8ff9-7e7e80aeebe1,2,SHG-UCI----B---,38.04460,127.17801,478.50494,155.68,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],분대,보병
3360.000,R-1-1-MachineGunUnit,df028bbf-2678-49e0-8ff9-7e7e80aeebe1,2,SHG-UCI----B---,38.04445,127.17800,473.17642,155.68,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],분대,보병
