SimulationTime(sec),Name,UUID,ForceIdentifier,EntitySymbol,PositionLat(deg),PositionLon(deg),PositionAlt(m),Orientation(deg),Speed(km/h),DamageState,Power,PowerDistribution,DetectedEntityID,DetectedEntityDistance(m),Echelon,MOS
570.000,B-1-1-Unit2,5ce69755-894d-46bc-b414-3d912e9c326e,1,SFG-UCI----D---,37.97077,127.18292,139.41644,15.02,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
600.000,B-1-1-Unit2,5ce69755-894d-46bc-b414-3d912e9c326e,1,SFG-UCI----D---,37.97092,127.18304,137.35577,10.27,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
630.000,B-1-1-Unit2,5ce69755-894d-46bc-b414-3d912e9c326e,1,SFG-UCI----D---,37.97107,127.18315,134.65765,6.23,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
660.000,B-1-1-Unit2,5ce69755-894d-46bc-b414-3d912e9c326e,1,SFG-UCI----D---,37.97122,127.18325,128.80794,2.82,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
690.000,B-1-1-Unit2,5ce69755-894d-46bc-b414-3d912e9c326e,1,SFG-UCI----D---,37.97138,127.18334,120.52754,359.95,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
720.000,B-1-1-Unit2,5ce69755-894d-46bc-b414-3d912e9c326e,1,SFG-UCI----D---,37.97154,127.18343,115.08203,357.57,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
750.000,B-1-1-Unit2,5ce69755-894d-46bc-b414-3d912e9c326e,1,SFG-UCI----D---,37.97170,127.18351,114.23437,355.59,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
780.000,B-1-1-Unit2,5ce69755-894d-46bc-b414-3d912e9c326e,1,SFG-UCI----D---,37.97186,127.18358,112.53705,353.95,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
810.000,B-1-1-Unit2,5ce69755-894d-46bc-b414-3d912e9c326e,1,SFG-UCI----D---,37.97202,127.18365,111.37054,352.60,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
840.000,B-1-1-Unit2,5ce69755-894d-46bc-b414-3d912e9c326e,1,SFG-UCI----D---,37.97219,127.18372,109.78381,351.49,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
870.000,B-1-1-Unit2,5ce69755-894d-46bc-b414-3d912e9c326e,1,SFG-UCI----D---,37.97235,127.18378,108.69174,350.59,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
900.000,B-1-1-Unit2,5ce69755-894d-46bc-b414-3d912e9c326e,1,SFG-UCI----D---,37.97252,127.18384,107.91719,349.86,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
930.000,B-1-1-Unit2,5ce69755-894d-46bc-b414-3d912e9c326e,1,SFG-UCI----D---,37.97268,127.18390,106.43327,349.28,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
960.000,B-1-1-Unit2,5ce69755-894d-46bc-b414-3d912e9c326e,1,SFG-UCI----D---,37.97285,127.18396,105.71551,348.81,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
990.000,B-1-1-Unit2,5ce69755-894d-46bc-b414-3d912e9c326e,1,SFG-UCI----D---,37.97302,127.18402,105.00000,348.45,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
1020.000,B-1-1-Unit2,5ce69755-894d-46bc-b414-3d912e9c326e,1,SFG-UCI----D---,37.97319,127.18407,104.87212,348.17,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
1050.000,B-1-1-Unit2,5ce69755-894d-46bc-b414-3d912e9c326e,1,SFG-UCI----D---,37.97335,127.18413,103.62549,347.95,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
1080.000,B-1-1-Unit2,5ce69755-894d-46bc-b414-3d912e9c326e,1,SFG-UCI----D---,37.97352,127.18418,102.19993,347.79,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
1110.000,B-1-1-Unit2,5ce69755-894d-46bc-b414-3d912e9c326e,1,SFG-UCI----D---,37.97369,127.18423,102.00000,347.68,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
1140.000,B-1-1-Unit2,5ce69755-894d-46bc-b414-3d912e9c326e,1,SFG-UCI----D---,37.97386,127.18429,101.04876,347.59,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
1170.000,B-1-1-Unit2,5ce69755-894d-46bc-b414-3d912e9c326e,1,SFG-UCI----D---,37.97402,127.18434,99.97341,347.53,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
1200.000,B-1-1-Unit2,5ce69755-894d-46bc-b414-3d912e9c326e,1,SFG-UCI----D---,37.97419,127.18439,100.00000,347.49,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
1230.000,B-1-1-Unit2,5ce69755-894d-46bc-b414-3d912e9c326e,1,SFG-UCI----D---,37.97436,127.18444,100.00000,347.47,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
1260.000,B-1-1-Unit2,5ce69755-894d-46bc-b414-3d912e9c326e,1,SFG-UCI----D---,37.97453,127.18450,102.56818,347.45,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
1290.000,B-1-1-Unit2,5ce69755-894d-46bc-b414-3d912e9c326e,1,SFG-UCI----D---,37.97470,127.18455,106.64044,347.45,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
1320.000,B-1-1-Unit2,5ce69755-894d-46bc-b414-3d912e9c326e,1,SFG-UCI----D---,37.97486,127.18460,107.99283,347.44,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
1350.000,B-1-1-Unit2,5ce69755-894d-46bc-b414-3d912e9c326e,1,SFG-UCI----D---,37.97503,127.18465,109.54393,347.44,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
1380.000,B-1-1-Unit2,5ce69755-894d-46bc-b414-3d912e9c326e,1,SFG-UCI----D---,37.97520,127.18471,110.63748,347.44,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
1410.000,B-1-1-Unit2,5ce69755-894d-46bc-b414-3d912e9c326e,1,SFG-UCI----D---,37.97534,127.18475,111.93115,347.44,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
1440.000,B-1-1-Unit2,5ce69755-894d-46bc-b414-3d912e9c326e,1,SFG-UCI----D---,37.97548,127.18479,109.87254,347.44,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
1470.000,B-1-1-Unit2,5ce69755-894d-46bc-b414-3d912e9c326e,1,SFG-UCI----D---,37.97562,127.18484,105.58365,347.44,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
1500.000,B-1-1-Unit2,5ce69755-894d-46bc-b414-3d912e9c326e,1,SFG-UCI----D---,37.97576,127.18488,101.00317,347.44,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
1530.000,B-1-1-Unit2,5ce69755-894d-46bc-b414-3d912e9c326e,1,SFG-UCI----D---,37.97590,127.18493,99.09406,347.44,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
1560.000,B-1-1-Unit2,5ce69755-894d-46bc-b414-3d912e9c326e,1,SFG-UCI----D---,37.97604,127.18497,98.11840,347.44,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
1590.000,B-1-1-Unit2,5ce69755-894d-46bc-b414-3d912e9c326e,1,SFG-UCI----D---,37.97618,127.18501,98.00000,347.44,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
1620.000,B-1-1-Unit2,5ce69755-894d-46bc-b414-3d912e9c326e,1,SFG-UCI----D---,37.97632,127.18506,97.25315,347.44,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
1650.000,B-1-1-Unit2,5ce69755-894d-46bc-b414-3d912e9c326e,1,SFG-UCI----D---,37.97646,127.18510,97.00000,347.44,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
1680.000,B-1-1-Unit2,5ce69755-894d-46bc-b414-3d912e9c326e,1,SFG-UCI----D---,37.97660,127.18514,97.00000,347.44,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
1710.000,B-1-1-Unit2,5ce69755-894d-46bc-b414-3d912e9c326e,1,SFG-UCI----D---,37.97674,127.18519,97.00000,347.44,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
1740.000,B-1-1-Unit2,5ce69755-894d-46bc-b414-3d912e9c326e,1,SFG-UCI----D---,37.97688,127.18523,96.00000,347.44,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
1770.000,B-1-1-Unit2,5ce69755-894d-46bc-b414-3d912e9c326e,1,SFG-UCI----D---,37.97702,127.18528,95.94597,347.44,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
1800.000,B-1-1-Unit2,5ce69755-894d-46bc-b414-3d912e9c326e,1,SFG-UCI----D---,37.97716,127.18532,95.51440,347.44,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
1830.000,B-1-1-Unit2,5ce69755-894d-46bc-b414-3d912e9c326e,1,SFG-UCI----D---,37.97730,127.18536,96.69685,347.44,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
1860.000,B-1-1-Unit2,5ce69755-894d-46bc-b414-3d912e9c326e,1,SFG-UCI----D---,37.97744,127.18541,97.33804,347.44,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
1890.000,B-1-1-Unit2,5ce69755-894d-46bc-b414-3d912e9c326e,1,SFG-UCI----D---,37.97758,127.18545,98.49259,347.44,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
1920.000,B-1-1-Unit2,5ce69755-894d-46bc-b414-3d912e9c326e,1,SFG-UCI----D---,37.97772,127.18549,99.10169,347.44,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
1950.000,B-1-1-Unit2,5ce69755-894d-46bc-b414-3d912e9c326e,1,SFG-UCI----D---,37.97786,127.18554,98.55906,347.44,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
1980.000,B-1-1-Unit2,5ce69755-894d-46bc-b414-3d912e9c326e,1,SFG-UCI----D---,37.97800,127.18558,98.16216,347.44,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
2010.000,B-1-1-Unit2,5ce69755-894d-46bc-b414-3d912e9c326e,1,SFG-UCI----D---,37.97814,127.18563,97.37716,347.44,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
2040.000,B-1-1-Unit2,5ce69755-894d-46bc-b414-3d912e9c326e,1,SFG-UCI----D---,37.97828,127.18567,97.02203,347.44,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
2070.000,B-1-1-Unit2,5ce69755-894d-46bc-b414-3d912e9c326e,1,SFG-UCI----D---,37.97842,127.18571,98.12312,347.44,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
2100.000,B-1-1-Unit2,5ce69755-894d-46bc-b414-3d912e9c326e,1,SFG-UCI----D---,37.97856,127.18576,99.52411,347.44,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
2130.000,B-1-1-Unit2,5ce69755-894d-46bc-b414-3d912e9c326e,1,SFG-UCI----D---,37.97870,127.18580,100.95425,347.44,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
2160.000,B-1-1-Unit2,5ce69755-894d-46bc-b414-3d912e9c326e,1,SFG-UCI----D---,37.97888,127.18581,102.47829,337.35,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
2190.000,B-1-1-Unit2,5ce69755-894d-46bc-b414-3d912e9c326e,1,SFG-UCI----D---,37.97906,127.18582,100.36969,336.56,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
2220.000,B-1-1-Unit2,5ce69755-894d-46bc-b414-3d912e9c326e,1,SFG-UCI----D---,37.97924,127.18583,99.00153,335.83,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
2250.000,B-1-1-Unit2,5ce69755-894d-46bc-b414-3d912e9c326e,1,SFG-UCI----D---,37.97942,127.18583,103.95719,335.15,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
2280.000,B-1-1-Unit2,5ce69755-894d-46bc-b414-3d912e9c326e,1,SFG-UCI----D---,37.97960,127.18583,107.30547,334.53,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
2310.000,B-1-1-Unit2,5ce69755-894d-46bc-b414-3d912e9c326e,1,SFG-UCI----D---,37.97978,127.18582,105.99657,333.95,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
2340.000,B-1-1-Unit2,5ce69755-894d-46bc-b414-3d912e9c326e,1,SFG-UCI----D---,37.97996,127.18582,100.47870,333.42,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
2370.000,B-1-1-Unit2,5ce69755-894d-46bc-b414-3d912e9c326e,1,SFG-UCI----D---,37.98013,127.18581,97.41483,332.93,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
2400.000,B-1-1-Unit2,5ce69755-894d-46bc-b414-3d912e9c326e,1,SFG-UCI----D---,37.98031,127.18580,97.24410,332.48,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
2430.000,B-1-1-Unit2,5ce69755-894d-46bc-b414-3d912e9c326e,1,SFG-UCI----D---,37.98049,127.18578,97.81696,332.07,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
2460.000,B-1-1-Unit2,5ce69755-894d-46bc-b414-3d912e9c326e,1,SFG-UCI----D---,37.98067,127.18577,98.54285,331.69,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
2490.000,B-1-1-Unit2,5ce69755-894d-46bc-b414-3d912e9c326e,1,SFG-UCI----D---,37.98085,127.18575,97.43867,331.34,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
2520.000,B-1-1-Unit2,5ce69755-894d-46bc-b414-3d912e9c326e,1,SFG-UCI----D---,37.98103,127.18573,99.91678,331.02,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
2550.000,B-1-1-Unit2,5ce69755-894d-46bc-b414-3d912e9c326e,1,SFG-UCI----D---,37.98121,127.18571,106.23422,330.73,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
2580.000,B-1-1-Unit2,5ce69755-894d-46bc-b414-3d912e9c326e,1,SFG-UCI----D---,37.98139,127.18569,110.62871,330.46,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
2610.000,B-1-1-Unit2,5ce69755-894d-46bc-b414-3d912e9c326e,1,SFG-UCI----D---,37.98157,127.18567,110.28728,330.22,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
2640.000,B-1-1-Unit2,5ce69755-894d-46bc-b414-3d912e9c326e,1,SFG-UCI----D---,37.98175,127.18565,111.15173,330.00,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
2670.000,B-1-1-Unit2,5ce69755-894d-46bc-b414-3d912e9c326e,1,SFG-UCI----D---,37.98192,127.18562,114.35489,329.80,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
2700.000,B-1-1-Unit2,5ce69755-894d-46bc-b414-3d912e9c326e,1,SFG-UCI----D---,37.98210,127.18560,116.23064,329.62,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
2730.000,B-1-1-Unit2,5ce69755-894d-46bc-b414-3d912e9c326e,1,SFG-UCI----D---,37.98228,127.18557,115.28751,329.45,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
2760.000,B-1-1-Unit2,5ce69755-894d-46bc-b414-3d912e9c326e,1,SFG-UCI----D---,37.98246,127.18554,110.22636,329.30,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
2790.000,B-1-1-Unit2,5ce69755-894d-46bc-b414-3d912e9c326e,1,SFG-UCI----D---,37.98264,127.18551,106.79977,329.17,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
2820.000,B-1-1-Unit2,5ce69755-894d-46bc-b414-3d912e9c326e,1,SFG-UCI----D---,37.98282,127.18549,105.97176,329.05,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
2850.000,B-1-1-Unit2,5ce69755-894d-46bc-b414-3d912e9c326e,1,SFG-UCI----D---,37.98299,127.18546,108.53606,328.94,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
2880.000,B-1-1-Unit2,5ce69755-894d-46bc-b414-3d912e9c326e,1,SFG-UCI----D---,37.98317,127.18543,106.14293,328.85,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
2910.000,B-1-1-Unit2,5ce69755-894d-46bc-b414-3d912e9c326e,1,SFG-UCI----D---,37.98335,127.18540,98.27788,328.76,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
2940.000,B-1-1-Unit2,5ce69755-894d-46bc-b414-3d912e9c326e,1,SFG-UCI----D---,37.98353,127.18537,94.90654,328.69,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
2970.000,B-1-1-Unit2,5ce69755-894d-46bc-b414-3d912e9c326e,1,SFG-UCI----D---,37.98371,127.18534,95.00000,328.62,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
3000.000,B-1-1-Unit2,5ce69755-894d-46bc-b414-3d912e9c326e,1,SFG-UCI----D---,37.98388,127.18530,95.46165,328.56,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
3030.000,B-1-1-Unit2,5ce69755-894d-46bc-b414-3d912e9c326e,1,SFG-UCI----D---,37.98406,127.18527,99.26781,328.51,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
3060.000,B-1-1-Unit2,5ce69755-894d-46bc-b414-3d912e9c326e,1,SFG-UCI----D---,37.98424,127.18524,106.34364,328.46,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
3090.000,B-1-1-Unit2,5ce69755-894d-46bc-b414-3d912e9c326e,1,SFG-UCI----D---,37.98442,127.18521,112.80100,328.42,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
3120.000,B-1-1-Unit2,5ce69755-894d-46bc-b414-3d912e9c326e,1,SFG-UCI----D---,37.98460,127.18518,116.93572,328.39,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
3150.000,B-1-1-Unit2,5ce69755-894d-46bc-b414-3d912e9c326e,1,SFG-UCI----D---,37.98477,127.18515,117.49632,328.36,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
3180.000,B-1-1-Unit2,5ce69755-894d-46bc-b414-3d912e9c326e,1,SFG-UCI----D---,37.98495,127.18511,112.34929,328.34,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
3210.000,B-1-1-Unit2,5ce69755-894d-46bc-b414-3d912e9c326e,1,SFG-UCI----D---,37.98513,127.18508,105.78445,328.31,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
3240.000,B-1-1-Unit2,5ce69755-894d-46bc-b414-3d912e9c326e,1,SFG-UCI----D---,37.98531,127.18505,100.93087,328.30,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
3270.000,B-1-1-Unit2,5ce69755-894d-46bc-b414-3d912e9c326e,1,SFG-UCI----D---,37.98549,127.18502,96.08485,328.28,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
3300.000,B-1-1-Unit2,5ce69755-894d-46bc-b414-3d912e9c326e,1,SFG-UCI----D---,37.98566,127.18498,90.70655,328.27,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
3330.000,B-1-1-Unit2,5ce69755-894d-46bc-b414-3d912e9c326e,1,SFG-UCI----D---,37.98584,127.18495,86.98479,328.26,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
3360.000,B-1-1-Unit2,5ce69755-894d-46bc-b414-3d912e9c326e,1,SFG-UCI----D---,37.98602,127.18492,85.06955,328.25,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
3390.000,B-1-1-Unit2,5ce69755-894d-46bc-b414-3d912e9c326e,1,SFG-UCI----D---,37.98620,127.18488,84.03856,328.24,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
3420.000,B-1-1-Unit2,5ce69755-894d-46bc-b414-3d912e9c326e,1,SFG-UCI----D---,37.98637,127.18485,82.34032,328.24,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
3450.000,B-1-1-Unit2,5ce69755-894d-46bc-b414-3d912e9c326e,1,SFG-UCI----D---,37.98655,127.18482,80.29178,328.23,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
3480.000,B-1-1-Unit2,5ce69755-894d-46bc-b414-3d912e9c326e,1,SFG-UCI----D---,37.98673,127.18479,78.83273,328.23,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
3510.000,B-1-1-Unit2,5ce69755-894d-46bc-b414-3d912e9c326e,1,SFG-UCI----D---,37.98691,127.18475,76.97538,328.23,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
3540.000,B-1-1-Unit2,5ce69755-894d-46bc-b414-3d912e9c326e,1,SFG-UCI----D---,37.98709,127.18472,76.90472,328.22,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
3570.000,B-1-1-Unit2,5ce69755-894d-46bc-b414-3d912e9c326e,1,SFG-UCI----D---,37.98726,127.18469,76.19631,328.22,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
3600.000,B-1-1-Unit2,5ce69755-894d-46bc-b414-3d912e9c326e,1,SFG-UCI----D---,37.98744,127.18465,74.82809,328.22,0.7,NoDamage,100.00,[72;4;4;4;4;4;4;4],[],[],소대,보병
